mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,home,Teams,Total,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,home_opp,Teams_opp,Total_opp,season,date,won
240.0,240.0,41.0,85.0,0.482,13.0,34.0,0.382,34.0,36.0,0.944,14.0,34.0,48.0,23.0,8.0,3.0,11.0,19.0,129.0,0.64,0.559,0.4,0.424,34.1,81.0,57.8,56.1,8.4,6.1,9.8,100.0,135.8,108.4,,8.0,14.0,1.0,5.0,9.0,1.0,7.0,7.0,1.0,4.0,7.0,10.0,8.0,3.0,1.0,2.0,3.0,21.0,17.7,27.0,1.5,1.5,1.0,4.0,32.4,36.4,30.1,41.1,5.3,6.8,26.6,33.5,300.0,118.0,1,DAL,129,0,240.0,240.0,37.0,77.0,0.481,12.0,28.0,0.429,17.0,27.0,0.63,8.0,27.0,35.0,19.0,8.0,4.0,16.0,31.0,103.0,,,0.579,0.558,0.364,0.351,19.0,65.9,42.2,51.4,8.4,7.8,15.3,100.0,108.4,135.8,,,12.0,19.0,0.75,4.0,8.0,1.0,7.0,10.0,1.0,4.0,5.0,8.0,6.0,2.0,1.0,5.0,5.0,31.0,21.1,2.0,0.82,0.778,0.857,3.0,14.4,25.1,15.5,63.9,8.1,15.0,33.3,41.4,175.0,146.0,0,PHI,103,2016,2016-02-21,True
240.0,240.0,47.0,97.0,0.485,10.0,32.0,0.313,17.0,20.0,0.85,15.0,33.0,48.0,32.0,11.0,2.0,17.0,25.0,121.0,0.572,0.536,0.33,0.206,33.3,84.6,57.1,68.1,10.6,3.8,13.8,100.0,116.2,97.0,,8.0,16.0,0.75,3.0,8.0,0.5,5.0,5.0,1.0,5.0,9.0,11.0,12.0,4.0,1.0,4.0,5.0,22.0,21.8,19.0,0.871,0.813,1.0,0.5,42.7,76.9,35.7,49.1,5.8,4.6,29.1,46.9,134.0,105.0,0,BOS,121,1,240.0,240.0,34.0,73.0,0.466,6.0,21.0,0.286,27.0,34.0,0.794,6.0,30.0,36.0,19.0,11.0,5.0,24.0,26.0,101.0,,,0.574,0.507,0.288,0.466,15.4,66.7,42.9,55.9,10.6,7.7,21.4,100.0,97.0,116.2,,,10.0,15.0,1.0,2.0,5.0,0.5,7.0,10.0,1.0,3.0,10.0,13.0,4.0,3.0,2.0,4.0,4.0,23.0,20.8,-1.0,1.064,1.0,0.625,2.0,20.6,35.3,24.6,35.1,3.9,12.4,68.0,28.2,218.0,127.0,1,DEN,101,2016,2016-02-21,True
240.0,240.0,34.0,73.0,0.466,6.0,21.0,0.286,27.0,34.0,0.794,6.0,30.0,36.0,19.0,11.0,5.0,24.0,26.0,101.0,0.574,0.507,0.288,0.466,15.4,66.7,42.9,55.9,10.6,7.7,21.4,100.0,97.0,116.2,,10.0,15.0,1.0,2.0,5.0,0.5,7.0,10.0,1.0,3.0,10.0,13.0,4.0,3.0,2.0,4.0,4.0,23.0,20.8,-1.0,1.064,1.0,0.625,2.0,20.6,35.3,24.6,35.1,3.9,12.4,68.0,28.2,218.0,127.0,1,DEN,101,0,240.0,240.0,47.0,97.0,0.485,10.0,32.0,0.313,17.0,20.0,0.85,15.0,33.0,48.0,32.0,11.0,2.0,17.0,25.0,121.0,,,0.572,0.536,0.33,0.206,33.3,84.6,57.1,68.1,10.6,3.8,13.8,100.0,116.2,97.0,,,8.0,16.0,0.75,3.0,8.0,0.5,5.0,5.0,1.0,5.0,9.0,11.0,12.0,4.0,1.0,4.0,5.0,22.0,21.8,19.0,0.871,0.813,1.0,0.5,42.7,76.9,35.7,49.1,5.8,4.6,29.1,46.9,134.0,105.0,0,BOS,121,2016,2016-02-21,False
240.0,240.0,41.0,86.0,0.477,4.0,20.0,0.2,25.0,29.0,0.862,11.0,40.0,51.0,23.0,5.0,2.0,15.0,20.0,111.0,0.562,0.5,0.233,0.337,26.8,78.4,55.4,56.1,5.0,3.6,13.2,100.0,110.7,105.7,,24.0,34.0,0.706,2.0,6.0,1.0,9.0,10.0,1.0,6.0,14.0,20.0,9.0,2.0,1.0,5.0,4.0,59.0,53.9,17.0,0.833,0.833,0.75,0.667,22.8,30.4,24.1,41.7,6.7,3.2,42.9,39.3,212.0,110.0,0,NOP,111,1,240.0,240.0,37.0,89.0,0.416,12.0,33.0,0.364,20.0,32.0,0.625,11.0,30.0,41.0,18.0,9.0,6.0,11.0,25.0,106.0,,,0.514,0.483,0.371,0.36,21.6,73.2,44.6,48.6,9.0,9.1,9.6,100.0,105.7,110.7,,,11.0,20.0,0.692,4.0,8.0,1.0,8.0,10.0,1.0,7.0,7.0,14.0,5.0,4.0,3.0,3.0,4.0,34.0,26.6,2.0,0.723,0.692,1.0,1.333,18.6,37.6,20.7,41.9,6.2,6.2,30.0,33.0,148.0,118.0,1,DET,106,2016,2016-02-21,True
240.0,240.0,37.0,89.0,0.416,12.0,33.0,0.364,20.0,32.0,0.625,11.0,30.0,41.0,18.0,9.0,6.0,11.0,25.0,106.0,0.514,0.483,0.371,0.36,21.6,73.2,44.6,48.6,9.0,9.1,9.6,100.0,105.7,110.7,,11.0,20.0,0.692,4.0,8.0,1.0,8.0,10.0,1.0,7.0,7.0,14.0,5.0,4.0,3.0,3.0,4.0,34.0,26.6,2.0,0.723,0.692,1.0,1.333,18.6,37.6,20.7,41.9,6.2,6.2,30.0,33.0,148.0,118.0,1,DET,106,0,240.0,240.0,41.0,86.0,0.477,4.0,20.0,0.2,25.0,29.0,0.862,11.0,40.0,51.0,23.0,5.0,2.0,15.0,20.0,111.0,,,0.562,0.5,0.233,0.337,26.8,78.4,55.4,56.1,5.0,3.6,13.2,100.0,110.7,105.7,,,24.0,34.0,0.706,2.0,6.0,1.0,9.0,10.0,1.0,6.0,14.0,20.0,9.0,2.0,1.0,5.0,4.0,59.0,53.9,17.0,0.833,0.833,0.75,0.667,22.8,30.4,24.1,41.7,6.7,3.2,42.9,39.3,212.0,110.0,0,NOP,111,2016,2016-02-21,False
240.0,240.0,41.0,80.0,0.513,10.0,23.0,0.435,23.0,27.0,0.852,13.0,36.0,49.0,25.0,4.0,1.0,13.0,21.0,115.0,0.626,0.575,0.288,0.338,34.2,72.0,55.7,61.0,4.4,1.4,12.4,100.0,126.9,101.5,,11.0,22.0,0.8,5.0,8.0,0.75,11.0,12.0,1.0,5.0,9.0,14.0,11.0,3.0,1.0,5.0,5.0,29.0,26.9,24.0,1.109,1.1,0.8,1.333,17.6,24.0,21.2,52.3,4.3,1.9,50.0,33.8,226.0,109.0,0,CLE,115,1,240.0,240.0,37.0,90.0,0.411,5.0,21.0,0.238,13.0,19.0,0.684,14.0,25.0,39.0,22.0,9.0,7.0,10.0,23.0,92.0,,,0.468,0.439,0.233,0.211,28.0,65.8,44.3,59.5,9.9,12.3,9.2,100.0,101.5,126.9,,,10.0,21.0,0.8,4.0,8.0,0.5,5.0,6.0,1.0,4.0,6.0,9.0,11.0,2.0,3.0,3.0,4.0,26.0,22.3,-1.0,0.827,0.8,1.0,0.4,13.5,47.7,20.6,59.5,10.9,7.6,50.0,33.6,142.0,138.0,1,OKC,92,2016,2016-02-21,True
240.0,240.0,37.0,90.0,0.411,5.0,21.0,0.238,13.0,19.0,0.684,14.0,25.0,39.0,22.0,9.0,7.0,10.0,23.0,92.0,0.468,0.439,0.233,0.211,28.0,65.8,44.3,59.5,9.9,12.3,9.2,100.0,101.5,126.9,,10.0,21.0,0.8,4.0,8.0,0.5,5.0,6.0,1.0,4.0,6.0,9.0,11.0,2.0,3.0,3.0,4.0,26.0,22.3,-1.0,0.827,0.8,1.0,0.4,13.5,47.7,20.6,59.5,10.9,7.6,50.0,33.6,142.0,138.0,1,OKC,92,0,240.0,240.0,41.0,80.0,0.513,10.0,23.0,0.435,23.0,27.0,0.852,13.0,36.0,49.0,25.0,4.0,1.0,13.0,21.0,115.0,,,0.626,0.575,0.288,0.338,34.2,72.0,55.7,61.0,4.4,1.4,12.4,100.0,126.9,101.5,,,11.0,22.0,0.8,5.0,8.0,0.75,11.0,12.0,1.0,5.0,9.0,14.0,11.0,3.0,1.0,5.0,5.0,29.0,26.9,24.0,1.109,1.1,0.8,1.333,17.6,24.0,21.2,52.3,4.3,1.9,50.0,33.8,226.0,109.0,0,CLE,115,2016,2016-02-21,False
240.0,240.0,41.0,82.0,0.5,9.0,24.0,0.375,14.0,21.0,0.667,5.0,39.0,44.0,26.0,7.0,6.0,21.0,25.0,105.0,0.575,0.555,0.293,0.256,12.8,78.0,49.4,63.4,6.6,9.1,18.7,100.0,99.6,96.7,,8.0,19.0,1.0,5.0,8.0,0.625,4.0,6.0,1.0,2.0,9.0,10.0,7.0,2.0,3.0,4.0,5.0,21.0,14.1,9.0,0.902,1.0,0.5,0.667,18.1,52.6,32.8,25.8,2.9,7.1,100.0,39.4,138.0,106.0,0,IND,105,1,240.0,240.0,38.0,91.0,0.418,7.0,25.0,0.28,19.0,29.0,0.655,11.0,34.0,45.0,27.0,12.0,3.0,15.0,23.0,102.0,,,0.492,0.456,0.275,0.319,22.0,87.2,50.6,71.1,11.4,5.2,12.6,100.0,96.7,99.6,,,8.0,17.0,0.571,3.0,6.0,0.5,5.0,8.0,1.0,3.0,10.0,13.0,8.0,3.0,2.0,5.0,5.0,23.0,16.6,2.0,0.71,0.679,1.0,2.0,15.7,41.6,20.0,44.0,5.2,6.6,34.7,27.5,132.0,104.0,1,ORL,102,2016,2016-02-21,True
240.0,240.0,38.0,91.0,0.418,7.0,25.0,0.28,19.0,29.0,0.655,11.0,34.0,45.0,27.0,12.0,3.0,15.0,23.0,102.0,0.492,0.456,0.275,0.319,22.0,87.2,50.6,71.1,11.4,5.2,12.6,100.0,96.7,99.6,,8.0,17.0,0.571,3.0,6.0,0.5,5.0,8.0,1.0,3.0,10.0,13.0,8.0,3.0,2.0,5.0,5.0,23.0,16.6,2.0,0.71,0.679,1.0,2.0,15.7,41.6,20.0,44.0,5.2,6.6,34.7,27.5,132.0,104.0,1,ORL,102,0,240.0,240.0,41.0,82.0,0.5,9.0,24.0,0.375,14.0,21.0,0.667,5.0,39.0,44.0,26.0,7.0,6.0,21.0,25.0,105.0,,,0.575,0.555,0.293,0.256,12.8,78.0,49.4,63.4,6.6,9.1,18.7,100.0,99.6,96.7,,,8.0,19.0,1.0,5.0,8.0,0.625,4.0,6.0,1.0,2.0,9.0,10.0,7.0,2.0,3.0,4.0,5.0,21.0,14.1,9.0,0.902,1.0,0.5,0.667,18.1,52.6,32.8,25.8,2.9,7.1,100.0,39.4,138.0,106.0,0,IND,105,2016,2016-02-21,False
240.0,240.0,43.0,82.0,0.524,10.0,16.0,0.625,22.0,34.0,0.647,8.0,34.0,42.0,23.0,10.0,9.0,12.0,20.0,118.0,0.608,0.585,0.195,0.415,19.5,72.3,47.7,53.5,10.0,13.0,11.0,100.0,117.7,110.7,,9.0,18.0,0.8,6.0,9.0,1.0,5.0,8.0,1.0,2.0,8.0,10.0,5.0,3.0,2.0,3.0,4.0,22.0,16.4,11.0,0.814,0.9,0.692,3.0,17.1,23.8,15.9,34.7,7.0,6.0,38.1,34.7,145.0,122.0,0,SAS,118,1,240.0,240.0,43.0,93.0,0.462,9.0,24.0,0.375,16.0,22.0,0.727,13.0,33.0,46.0,26.0,6.0,5.0,14.0,30.0,111.0,,,0.541,0.511,0.258,0.237,27.7,80.5,52.3,60.5,6.0,7.6,12.0,100.0,110.7,117.7,,,9.0,15.0,0.714,3.0,8.0,1.0,5.0,5.0,1.0,5.0,8.0,13.0,6.0,1.0,3.0,4.0,6.0,23.0,17.8,3.0,0.825,0.786,0.615,0.833,20.9,44.6,29.0,32.4,2.7,7.8,32.8,34.3,172.0,122.0,1,PHO,111,2016,2016-02-21,True
240.0,240.0,43.0,93.0,0.462,9.0,24.0,0.375,16.0,22.0,0.727,13.0,33.0,46.0,26.0,6.0,5.0,14.0,30.0,111.0,0.541,0.511,0.258,0.237,27.7,80.5,52.3,60.5,6.0,7.6,12.0,100.0,110.7,117.7,,9.0,15.0,0.714,3.0,8.0,1.0,5.0,5.0,1.0,5.0,8.0,13.0,6.0,1.0,3.0,4.0,6.0,23.0,17.8,3.0,0.825,0.786,0.615,0.833,20.9,44.6,29.0,32.4,2.7,7.8,32.8,34.3,172.0,122.0,1,PHO,111,0,240.0,240.0,43.0,82.0,0.524,10.0,16.0,0.625,22.0,34.0,0.647,8.0,34.0,42.0,23.0,10.0,9.0,12.0,20.0,118.0,,,0.608,0.585,0.195,0.415,19.5,72.3,47.7,53.5,10.0,13.0,11.0,100.0,117.7,110.7,,,9.0,18.0,0.8,6.0,9.0,1.0,5.0,8.0,1.0,2.0,8.0,10.0,5.0,3.0,2.0,3.0,4.0,22.0,16.4,11.0,0.814,0.9,0.692,3.0,17.1,23.8,15.9,34.7,7.0,6.0,38.1,34.7,145.0,122.0,0,SAS,118,2016,2016-02-21,False
240.0,240.0,43.0,86.0,0.5,8.0,16.0,0.5,17.0,23.0,0.739,12.0,26.0,38.0,19.0,6.0,10.0,11.0,26.0,111.0,0.577,0.547,0.186,0.267,32.4,53.1,44.2,44.2,6.5,17.2,10.3,100.0,120.1,124.4,,9.0,16.0,1.0,2.0,5.0,1.0,9.0,10.0,1.0,5.0,5.0,8.0,6.0,4.0,5.0,3.0,5.0,22.0,17.5,14.0,1.25,1.25,0.5,0.769,19.1,20.2,13.2,40.2,5.6,17.1,100.0,26.8,250.0,137.0,0,UTA,111,1,240.0,240.0,39.0,90.0,0.433,12.0,32.0,0.375,25.0,38.0,0.658,23.0,25.0,48.0,20.0,7.0,6.0,14.0,21.0,115.0,,,0.539,0.5,0.356,0.422,46.9,67.6,55.8,51.3,7.6,8.6,11.6,100.0,124.4,120.1,,,11.0,21.0,1.0,4.0,12.0,1.0,6.0,9.0,1.0,7.0,6.0,9.0,6.0,2.0,2.0,3.0,4.0,31.0,22.2,15.0,0.828,1.0,0.667,1.5,43.1,26.4,28.1,28.6,3.6,10.2,30.0,30.3,161.0,128.0,1,POR,115,2016,2016-02-21,False
240.0,240.0,39.0,90.0,0.433,12.0,32.0,0.375,25.0,38.0,0.658,23.0,25.0,48.0,20.0,7.0,6.0,14.0,21.0,115.0,0.539,0.5,0.356,0.422,46.9,67.6,55.8,51.3,7.6,8.6,11.6,100.0,124.4,120.1,,11.0,21.0,1.0,4.0,12.0,1.0,6.0,9.0,1.0,7.0,6.0,9.0,6.0,2.0,2.0,3.0,4.0,31.0,22.2,15.0,0.828,1.0,0.667,1.5,43.1,26.4,28.1,28.6,3.6,10.2,30.0,30.3,161.0,128.0,1,POR,115,0,240.0,240.0,43.0,86.0,0.5,8.0,16.0,0.5,17.0,23.0,0.739,12.0,26.0,38.0,19.0,6.0,10.0,11.0,26.0,111.0,,,0.577,0.547,0.186,0.267,32.4,53.1,44.2,44.2,6.5,17.2,10.3,100.0,120.1,124.4,,,9.0,16.0,1.0,2.0,5.0,1.0,9.0,10.0,1.0,5.0,5.0,8.0,6.0,4.0,5.0,3.0,5.0,22.0,17.5,14.0,1.25,1.25,0.5,0.769,19.1,20.2,13.2,40.2,5.6,17.1,100.0,26.8,250.0,137.0,0,UTA,111,2016,2016-02-21,True
240.0,240.0,28.0,76.0,0.368,3.0,20.0,0.15,26.0,32.0,0.813,10.0,34.0,44.0,13.0,6.0,3.0,13.0,25.0,85.0,0.472,0.388,0.263,0.421,20.8,79.1,48.4,46.4,6.4,5.7,12.6,100.0,90.5,104.4,,7.0,15.0,0.6,2.0,5.0,0.5,6.0,7.0,1.0,2.0,6.0,7.0,4.0,2.0,2.0,3.0,5.0,18.0,15.0,8.0,0.722,0.625,0.833,0.875,10.7,36.3,17.1,28.4,5.5,5.8,60.0,47.6,141.0,111.0,0,MEM,85,1,240.0,240.0,33.0,81.0,0.407,7.0,28.0,0.25,25.0,31.0,0.806,9.0,38.0,47.0,12.0,4.0,2.0,14.0,22.0,98.0,,,0.518,0.451,0.346,0.383,20.9,79.2,51.6,36.4,4.3,3.6,12.9,100.0,104.4,90.5,,,6.0,16.0,0.625,2.0,6.0,0.667,9.0,10.0,1.0,3.0,9.0,12.0,7.0,1.0,1.0,4.0,4.0,21.0,15.2,22.0,0.788,0.75,0.75,0.75,13.4,41.9,28.4,32.7,3.1,5.1,29.1,31.1,129.0,100.0,1,TOR,98,2016,2016-02-21,False
240.0,240.0,33.0,81.0,0.407,7.0,28.0,0.25,25.0,31.0,0.806,9.0,38.0,47.0,12.0,4.0,2.0,14.0,22.0,98.0,0.518,0.451,0.346,0.383,20.9,79.2,51.6,36.4,4.3,3.6,12.9,100.0,104.4,90.5,,6.0,16.0,0.625,2.0,6.0,0.667,9.0,10.0,1.0,3.0,9.0,12.0,7.0,1.0,1.0,4.0,4.0,21.0,15.2,22.0,0.788,0.75,0.75,0.75,13.4,41.9,28.4,32.7,3.1,5.1,29.1,31.1,129.0,100.0,1,TOR,98,0,240.0,240.0,28.0,76.0,0.368,3.0,20.0,0.15,26.0,32.0,0.813,10.0,34.0,44.0,13.0,6.0,3.0,13.0,25.0,85.0,,,0.472,0.388,0.263,0.421,20.8,79.1,48.4,46.4,6.4,5.7,12.6,100.0,90.5,104.4,,,7.0,15.0,0.6,2.0,5.0,0.5,6.0,7.0,1.0,2.0,6.0,7.0,4.0,2.0,2.0,3.0,5.0,18.0,15.0,8.0,0.722,0.625,0.833,0.875,10.7,36.3,17.1,28.4,5.5,5.8,60.0,47.6,141.0,111.0,0,MEM,85,2016,2016-02-21,True
240.0,240.0,39.0,89.0,0.438,14.0,45.0,0.311,10.0,12.0,0.833,6.0,37.0,43.0,30.0,14.0,8.0,13.0,17.0,102.0,0.541,0.517,0.506,0.135,13.3,82.2,47.8,76.9,14.0,15.4,12.1,100.0,101.7,91.7,,14.0,23.0,1.0,5.0,14.0,0.5,3.0,3.0,1.0,3.0,13.0,14.0,9.0,3.0,5.0,4.0,3.0,36.0,34.2,20.0,1.0,1.0,1.0,0.5,10.9,36.2,20.0,53.0,8.6,15.8,50.0,34.1,140.0,105.0,0,GSW,102,1,240.0,240.0,36.0,86.0,0.419,10.0,34.0,0.294,10.0,16.0,0.625,8.0,39.0,47.0,23.0,7.0,7.0,18.0,17.0,92.0,,,0.494,0.477,0.395,0.186,17.8,86.7,52.2,63.9,7.0,15.9,16.2,100.0,91.7,101.7,,,10.0,20.0,0.667,2.0,6.0,0.667,4.0,8.0,1.0,4.0,12.0,16.0,6.0,3.0,5.0,3.0,4.0,23.0,28.7,17.0,0.75,0.75,0.6,0.667,10.8,45.9,28.1,100.0,3.7,13.8,33.3,33.8,132.0,109.0,1,ATL,92,2016,2016-02-22,True
240.0,240.0,36.0,86.0,0.419,10.0,34.0,0.294,10.0,16.0,0.625,8.0,39.0,47.0,23.0,7.0,7.0,18.0,17.0,92.0,0.494,0.477,0.395,0.186,17.8,86.7,52.2,63.9,7.0,15.9,16.2,100.0,91.7,101.7,,10.0,20.0,0.667,2.0,6.0,0.667,4.0,8.0,1.0,4.0,12.0,16.0,6.0,3.0,5.0,3.0,4.0,23.0,28.7,17.0,0.75,0.75,0.6,0.667,10.8,45.9,28.1,100.0,3.7,13.8,33.3,33.8,132.0,109.0,1,ATL,92,0,240.0,240.0,39.0,89.0,0.438,14.0,45.0,0.311,10.0,12.0,0.833,6.0,37.0,43.0,30.0,14.0,8.0,13.0,17.0,102.0,,,0.541,0.517,0.506,0.135,13.3,82.2,47.8,76.9,14.0,15.4,12.1,100.0,101.7,91.7,,,14.0,23.0,1.0,5.0,14.0,0.5,3.0,3.0,1.0,3.0,13.0,14.0,9.0,3.0,5.0,4.0,3.0,36.0,34.2,20.0,1.0,1.0,1.0,0.5,10.9,36.2,20.0,53.0,8.6,15.8,50.0,34.1,140.0,105.0,0,GSW,102,2016,2016-02-22,False
240.0,240.0,37.0,80.0,0.463,8.0,25.0,0.32,14.0,21.0,0.667,6.0,37.0,43.0,17.0,10.0,3.0,15.0,15.0,96.0,0.538,0.513,0.313,0.263,14.6,88.1,51.8,45.9,10.4,5.7,14.4,100.0,99.4,91.1,,9.0,17.0,0.8,3.0,6.0,0.667,8.0,14.0,1.0,3.0,12.0,15.0,4.0,3.0,1.0,4.0,5.0,23.0,18.0,16.0,0.873,0.9,1.0,1.75,10.7,54.6,27.6,24.7,4.6,7.2,60.0,31.5,169.0,100.0,0,DET,96,1,240.0,240.0,34.0,79.0,0.43,8.0,26.0,0.308,12.0,13.0,0.923,5.0,35.0,40.0,19.0,8.0,2.0,18.0,21.0,88.0,,,0.519,0.481,0.329,0.165,11.9,85.4,48.2,55.9,8.3,3.6,17.5,100.0,91.1,99.4,,,11.0,21.0,0.667,3.0,7.0,0.5,5.0,6.0,1.0,2.0,7.0,8.0,5.0,3.0,1.0,6.0,5.0,30.0,21.1,11.0,0.698,0.667,0.667,0.333,10.8,51.3,25.3,31.8,4.0,4.9,33.3,32.1,125.0,109.0,1,CLE,88,2016,2016-02-22,True
240.0,240.0,34.0,79.0,0.43,8.0,26.0,0.308,12.0,13.0,0.923,5.0,35.0,40.0,19.0,8.0,2.0,18.0,21.0,88.0,0.519,0.481,0.329,0.165,11.9,85.4,48.2,55.9,8.3,3.6,17.5,100.0,91.1,99.4,,11.0,21.0,0.667,3.0,7.0,0.5,5.0,6.0,1.0,2.0,7.0,8.0,5.0,3.0,1.0,6.0,5.0,30.0,21.1,11.0,0.698,0.667,0.667,0.333,10.8,51.3,25.3,31.8,4.0,4.9,33.3,32.1,125.0,109.0,1,CLE,88,0,240.0,240.0,37.0,80.0,0.463,8.0,25.0,0.32,14.0,21.0,0.667,6.0,37.0,43.0,17.0,10.0,3.0,15.0,15.0,96.0,,,0.538,0.513,0.313,0.263,14.6,88.1,51.8,45.9,10.4,5.7,14.4,100.0,99.4,91.1,,,9.0,17.0,0.8,3.0,6.0,0.667,8.0,14.0,1.0,3.0,12.0,15.0,4.0,3.0,1.0,4.0,5.0,23.0,18.0,16.0,0.873,0.9,1.0,1.75,10.7,54.6,27.6,24.7,4.6,7.2,60.0,31.5,169.0,100.0,0,DET,96,2016,2016-02-22,False
240.0,240.0,31.0,88.0,0.352,7.0,24.0,0.292,15.0,20.0,0.75,10.0,31.0,41.0,20.0,8.0,2.0,18.0,27.0,84.0,0.434,0.392,0.273,0.227,18.9,75.6,43.6,64.5,7.8,3.6,15.7,100.0,81.9,120.9,,6.0,19.0,1.0,3.0,6.0,0.6,7.0,8.0,1.0,4.0,7.0,8.0,10.0,2.0,1.0,4.0,6.0,20.0,12.4,0.0,1.0,1.0,0.833,0.421,11.8,68.8,30.0,61.3,4.0,4.6,57.1,28.9,153.0,130.0,0,PHO,84,1,240.0,240.0,44.0,80.0,0.55,13.0,24.0,0.542,23.0,35.0,0.657,10.0,43.0,53.0,29.0,9.0,10.0,18.0,20.0,124.0,,,0.65,0.631,0.3,0.438,24.4,81.1,56.4,65.9,8.8,15.6,15.9,100.0,120.9,81.9,,,7.0,14.0,1.0,4.0,6.0,1.0,5.0,11.0,1.0,3.0,9.0,11.0,14.0,2.0,4.0,4.0,4.0,22.0,20.9,37.0,1.0,1.0,0.667,1.222,24.6,31.8,28.7,75.3,9.1,15.8,43.6,32.9,208.0,96.0,1,LAC,124,2016,2016-02-22,False
240.0,240.0,44.0,80.0,0.55,13.0,24.0,0.542,23.0,35.0,0.657,10.0,43.0,53.0,29.0,9.0,10.0,18.0,20.0,124.0,0.65,0.631,0.3,0.438,24.4,81.1,56.4,65.9,8.8,15.6,15.9,100.0,120.9,81.9,,7.0,14.0,1.0,4.0,6.0,1.0,5.0,11.0,1.0,3.0,9.0,11.0,14.0,2.0,4.0,4.0,4.0,22.0,20.9,37.0,1.0,1.0,0.667,1.222,24.6,31.8,28.7,75.3,9.1,15.8,43.6,32.9,208.0,96.0,1,LAC,124,0,240.0,240.0,31.0,88.0,0.352,7.0,24.0,0.292,15.0,20.0,0.75,10.0,31.0,41.0,20.0,8.0,2.0,18.0,27.0,84.0,,,0.434,0.392,0.273,0.227,18.9,75.6,43.6,64.5,7.8,3.6,15.7,100.0,81.9,120.9,,,6.0,19.0,1.0,3.0,6.0,0.6,7.0,8.0,1.0,4.0,7.0,8.0,10.0,2.0,1.0,4.0,6.0,20.0,12.4,0.0,1.0,1.0,0.833,0.421,11.8,68.8,30.0,61.3,4.0,4.6,57.1,28.9,153.0,130.0,0,PHO,84,2016,2016-02-22,True
240.0,240.0,28.0,76.0,0.368,12.0,29.0,0.414,33.0,43.0,0.767,11.0,35.0,46.0,18.0,7.0,2.0,17.0,24.0,101.0,0.532,0.447,0.382,0.566,22.9,83.3,51.1,64.3,7.1,2.9,15.2,100.0,103.1,110.2,,5.0,12.0,0.667,4.0,8.0,0.75,10.0,13.0,1.0,2.0,7.0,7.0,4.0,2.0,1.0,4.0,4.0,19.0,11.6,18.0,0.9,0.9,1.0,1.2,20.9,38.1,17.8,32.2,4.1,3.2,22.3,31.9,165.0,116.0,0,LAL,101,1,240.0,240.0,44.0,86.0,0.512,5.0,16.0,0.313,15.0,25.0,0.6,7.0,37.0,44.0,32.0,10.0,8.0,9.0,27.0,108.0,,,0.557,0.541,0.186,0.291,16.7,77.1,48.9,72.7,10.2,17.0,8.5,100.0,110.2,103.1,,,12.0,17.0,1.0,4.0,7.0,0.571,7.0,8.0,1.0,2.0,10.0,12.0,10.0,3.0,4.0,2.0,5.0,27.0,33.7,25.0,0.857,1.0,1.0,0.571,5.6,25.5,15.6,38.1,3.6,9.8,100.0,32.7,163.0,115.0,1,MIL,108,2016,2016-02-22,False
